#,cocktail_id,cocktail_name,is_alcoholic,serving_glass,cocktail_picture,cocktail_details,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line,ingredient,quantity,unit,full_ingredient_line
1,15300,3-Mile Long Island Iced Tea,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,Fill 14oz glass with ice and alcohol. Fill 2/3 glass with cola and remainder with sweet & sour. Top with dash of bitters and lemon wedge.,Gin,0.5,oz,1/2 oz Gin,Light rum,0.5,oz,1/2 oz Light rum,Tequila,0.5,oz,1/2 oz Tequila,Triple sec,0.5,oz,1/2 oz Triple sec,Vodka,0.5,oz,1/2 oz Vodka,Coca-Cola,1,None,Coca-Cola,Sweet and sour,2,dashes,1-2 dash Sweet and sour,Bitters,1,wedges,1 wedge Bitters,Lemon,1,None,Lemon
2,13581,410 Gone,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/xtuyqv1472669026.jpg,,Peach Vodka,3,oz,2-3 oz Peach Vodka,Coca-Cola,1,None,Coca-Cola
17,15567,Adam Sunrise,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,"Fill blender up with ice. Fill half with Bartons Vodka. Put 10 tsp of sugar, add 1/2 can lemonade concentrate, fill to top with water. Blend for 60 seconds.",Vodka,0.5,None,1/2 Vodka,Lemonade,0.5,cans,1/2 can Lemonade,Water,0.5,None,1/2 Water,Sugar,10,tsp,10 tsp Sugar
18,11007,Adonis Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/xrvruq1472812030.jpg,"Stir all ingredients with ice, strain contents into a cocktail glass, and serve.",Sweet Vermouth,0.75,oz,3/4 oz Sweet Vermouth,Sherry,1.5,oz,1 1/2 oz dry Sherry,Orange bitters,1,dashes,1 dash Orange bitters
19,11008,Affair,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/wxrsxx1472720734.jpg,"Pour schnapps, orange juice, and cranberry juice over ice in a highball glass. Top with club soda and serve.",Strawberry schnapps,2,oz,2 oz Strawberry schnapps,Orange juice,2,oz,2 oz Orange juice,Cranberry juice,2,oz,2 oz Cranberry juice,Club soda,1,None,Club soda
20,11009,Affinity,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/nwatpb1504817045.jpg,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Scotch,1.5,oz,1 1/2 oz Scotch,Sweet Vermouth,1,oz,1 oz Sweet Vermouth,Dry Vermouth,1,oz,1 oz Dry Vermouth,Orange bitters,2,dashes,2 dashes Orange bitters
21,11010,After Dinner Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,Shake all ingredients (except lime wedge) with ice and strain into a cocktail glass. Add the wedge of lime and serve.,Apricot brandy,1,oz,1 oz Apricot brandy,Triple sec,1,oz,1 oz Triple sec,Lime,1,None,Juice of 1 Lime,Lime,1,None,1 Lime
22,15182,After sex,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,Pour the vodka and creme over some ice cubes in a tall glass and fill up with juice. to make it beuty full make the top of the glass with a grenadine and sugar,Vodka,2,cl,2 cl Vodka,Creme de Banane,1,cl,1 cl Creme de Banane,Orange juice,1,None,Orange juice
23,11011,After Supper Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Triple sec,1,oz,1 oz Triple sec,Apricot brandy,1,oz,1 oz Apricot brandy,Lemon juice,0.5,tsp,1/2 tsp Lemon juice
24,11012,Alabama Slammer,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/qtwxwr1483387647.jpg,"Pour all ingredients (except for lemon juice) over ice in a highball glass. Stir, add a dash of lemon juice, and serve.",Southern Comfort,1,oz,1 oz Southern Comfort,Amaretto,1,oz,1 oz Amaretto,Sloe gin,0.5,oz,1/2 oz Sloe gin,Lemon juice,1,dashes,1 dash Lemon juice
25,11013,Alaska Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,"Stir all ingredients with ice, strain contents into a cocktail glass. Drop in a twist of lemon and serve.",Orange bitters,2,dashes,2 dashes Orange bitters,Gin,1.5,oz,1 1/2 oz Gin,Yellow Chartreuse,0.75,oz,3/4 oz Yellow Chartreuse,Lemon peel,1,None,Twist of Lemon peel
26,11014,Alexander,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/urystu1478253039.jpg,Shake all ingredients with ice and strain contents into a cocktail glass. Sprinkle nutmeg on top and serve.,Gin,0.5,oz,1/2 oz Gin,Creme de Cacao,0.5,oz,1/2 oz white Creme de Cacao,Light cream,2,oz,2 oz Light cream,Nutmeg,1,None,Nutmeg
27,11019,Alfie Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/ypxsqy1483387829.jpg,"Combine and shake all ingredients with ice, strain into a cocktail glass, and serve.",Lemon vodka,1.5,oz,1 1/2 oz Lemon vodka,Triple sec,1,dashes,1 dash Triple sec,Pineapple juice,1,tbsp,1 tblsp Pineapple juice
28,11020,Algonquin,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,"Combine and shake all ingredients with ice, strain contents into a cocktail glass, and serve.",Blended whiskey,1.5,oz,1 1/2 oz Blended whiskey,Dry Vermouth,1,oz,1 oz Dry Vermouth,Pineapple juice,1,oz,1 oz Pineapple juice
29,17094,Alice in Wonderland,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/g12lj41493069391.jpg,Just mix the three ingredients one to one to one,Amaretto,1,ss,1 shot Amaretto,Grand Marnier,1,ss,1 shot Grand Marnier,Southern Comfort,1,ss,1 shot Southern Comfort
30,11021,Allegheny,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,Dry Vermouth,1,oz,1 oz Dry Vermouth,Bourbon,1,oz,1 oz Bourbon,Blackberry brandy,1.5,tsp,1 1/2 tsp Blackberry brandy,Lemon juice,1.5,tsp,1 1/2 tsp Lemon juice,Lemon peel,1,twists,1 twist of Lemon peel
31,11022,Allies Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/qvprvp1483388104.jpg,"Stir all ingredients with ice, strain contents into a cocktail glass, and serve.",Dry Vermouth,1,oz,1 oz Dry Vermouth,Gin,1,oz,1 oz Gin,Kummel,0.5,tsp,1/2 tsp Kummel
32,11023,Almeria,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/rwsyyu1483388181.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Dark rum,2,oz,2 oz Dark rum,Kahlua,1,oz,1 oz Kahlua,Egg white,1,None,1 Egg white
33,16082,Almond Chocolate Coffee,Alcoholic,Coffee mug,https://www.thecocktaildb.com/images/media/drink/jls02c1493069441.jpg,Pour in order into coffee cup. Top with whipped creme and chocolate shcvings.,Amaretto,0.75,oz,3/4 oz Amaretto,Dark Creme de Cacao,0.5,oz,1/2 oz Dark Creme de Cacao,Coffee,8,oz,8 oz Coffee
34,11024,Almond Joy,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/xutuqs1483388296.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Amaretto,0.5,oz,1/2 oz Amaretto,Creme de Cacao,0.5,oz,1/2 oz white Creme de Cacao,Light cream,2,oz,2 oz Light cream
35,11025,Amaretto And Cream,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/dj8n0r1504375018.jpg,"Shake well with cracked ice, strain contents into a cocktail glass, and serve.",Amaretto,1.5,oz,1 1/2 oz Amaretto,Light cream,1.5,oz,1 1/2 oz Light cream
36,11026,Amaretto Mist,Alcoholic,Old-fashioned glass,https://www.thecocktaildb.com/images/media/drink/utpxxq1483388370.jpg,"Pour amaretto in an old-fashioned glass over crushed ice. Add the wedge of lime and serve. (A wedge of lemon may be substituted for lime, if preferred.)",Amaretto,1.5,oz,1 1/2 oz Amaretto,Lime,1,None,1 Lime
37,11027,Amaretto Rose,Alcoholic,Collins glass,https://www.thecocktaildb.com/images/media/drink/3jm41q1493069578.jpg,Pour amaretto and lime juice over ice in a collins glass. Fill with club soda and serve.,Amaretto,1.5,oz,1 1/2 oz Amaretto,Lime juice,0.5,oz,1/2 oz Lime juice,Club soda,1,None,Club soda
38,15194,Amaretto Shake,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/xk79al1493069655.jpg,Combine all ingredients in a blender and blend at high speed until smooth. Serve in chilled glass garnished with bittersweet chocolate shavings.,Chocolate ice-cream,2,scoops,2 scoops Chocolate ice-cream,Brandy,2,oz,2 oz Brandy,Amaretto,2,oz,2 oz Amaretto
39,13731,Amaretto Sour,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/xnzc541493070211.jpg,Shake and strain. Garnish with a cherry and an orange slice.,Amaretto,1.5,oz,1 1/2 oz Amaretto,Sour mix,3,oz,3 oz Sour mix
40,11028,Amaretto Stinger,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/vvop4w1493069934.jpg,"Shake ingredients well with cracked ice, strain into a cocktail glass, and serve.",Amaretto,1.5,oz,1 1/2 oz Amaretto,White Creme de Menthe,0.75,oz,3/4 oz White Creme de Menthe
41,14578,Amaretto Sunrise,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/akcpsh1493070267.jpg,Mix together the amaretto and orange juice. Pour into glass and then add the grenadine untill you see the sunrise.,Amaretto,1,cl,1 cl Amaretto,Orange juice,4,oz,4 oz Orange juice,Grenadine,0.25,cl,1/4 cl Grenadine
42,17168,Amaretto Sunset,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/apictz1493069760.jpg,"Shake ingredients in bartender's mixer quickly, just 5 shakes. Strain out ice, serve in glass immediately with a slice of orange.",Triple sec,0.5,jiggers,1/2 jigger Triple sec,Amaretto,3,ss,3 shots Amaretto,Cider,0.5,cups,1/2 cup Cider,Ice,0.5,cups,Add 1/2 cup Ice
43,11029,Amaretto Tea,Alcoholic,Pousse cafe glass,https://www.thecocktaildb.com/images/media/drink/b7qzo21493070167.jpg,"Pour hot tea into a pousse-cafe glass, using a spoon in glass to prevent cracking. Add amaretto, but do not stir. Top with chilled whipped cream and serve.",Tea,6,oz,6 oz hot Tea,Amaretto,2,oz,2 oz Amaretto,Whipped cream,1,None,Chilled Whipped cream
44,15941,Americano,Alcoholic,Collins glass,https://www.thecocktaildb.com/images/media/drink/trwruu1478253126.jpg,"Pour the Campari and vermouth over ice into glass, add a splash of soda water and garnish with half orange slice.",Campari,1,oz,1 oz Campari,Sweet Vermouth,1,oz,1 oz red Sweet Vermouth,Lemon peel,1,None,Twist of Lemon peel,Orange peel,1,None,Twist of Orange peel
45,11034,Angel Face,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/vqpptp1478253178.jpg,Shake all ingredients with ice and strain contents into a cocktail glass.,Apricot brandy,0.5,oz,1/2 oz Apricot brandy,Apple brandy,0.5,oz,1/2 oz Apple brandy,Gin,1,oz,1 oz Gin
46,11046,Applecar,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/sbffau1504389764.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Applejack,1,oz,1 oz Applejack,Triple sec,1,oz,1 oz Triple sec,Lemon juice,1,oz,1 oz Lemon juice
47,11050,Apricot Lady,Alcoholic,Old-fashioned glass,https://www.thecocktaildb.com/images/media/drink/146f251504389814.jpg,"In a shaker half-filled with ice cubes, combine the rum, apricot brandy, triple sec, lemon juice, and egg white. Shake well. Strain into an old-fashioned glass almost filled with ice cubes. Garnish with the orange slice.",Light rum,1.5,oz,1 1/2 oz Light rum,Apricot brandy,1,oz,1 oz Apricot brandy,Triple sec,1,tsp,1 tsp Triple sec,Lemon juice,0.5,oz,1/2 oz Lemon juice,Egg white,1,None,1 Egg white,Orange,1,None,1 Orange
48,11052,Archbishop,Alcoholic,Old-fashioned glass,https://www.thecocktaildb.com/images/media/drink/xpqwrt1441207307.jpg,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",Gin,2,oz,2 oz Gin,Wine,1,oz,1 oz Green Ginger Wine,Benedictine,1,tsp,1 tsp Benedictine,Lime,1,None,1 Lime
49,11053,Arise My Love,Alcoholic,Champagne flute,https://www.thecocktaildb.com/images/media/drink/wyrrwv1441207432.jpg,Put creme de menthe into a champagne flute. Fill with chilled champagne and serve.,Champagne,1,None,Chilled Champagne,Green Creme de Menthe,1,tsp,1 tsp Green Creme de Menthe
50,11054,Arthur Tompkins,Alcoholic,Whiskey sour glass,https://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg,"In a shaker half-filled with ice cubes, combine the gin, Grand Marnier, and lemon juice. Shake well. Strain into a sour glass and garnish with the lemon twist.",Gin,2,oz,2 oz Gin,Grand Marnier,0.5,oz,1/2 oz Grand Marnier,Lemon juice,2,tsp,2 tsp Lemon juice,Lemon peel,1,twists,1 twist of Lemon peel
51,11055,Artillery,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Sweet Vermouth,1.5,tsp,1 1/2 tsp Sweet Vermouth,Gin,1.5,oz,1 1/2 oz Gin,Bitters,2,dashes,2 dashes Bitters
52,13938,AT&T,Alcoholic,Highball Glass,https://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,"Pour Vodka and Gin over ice, add Tonic and Stir",Absolut Vodka,1,oz,1 oz Absolut Vodka,Gin,1,oz,1 oz Gin,Tonic water,4,oz,4 oz Tonic water
53,13423,Atlantic Sun,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg,"Shake all the ingredients, top the drink with soda. Garnish with a slice of orange.",Vodka,2,cl,2 cl Smirnoff Vodka,Southern Comfort,2,cl,2 cl Southern Comfort,Passion fruit syrup,2,cl,2 cl Passion fruit syrup,Sweet and sour,6,cl,6 cl Sweet and sour,Club soda,1,dashes,1 dash Club soda
54,13086,Atomic Lokade,Alcoholic,Collins Glass,https://www.thecocktaildb.com/images/media/drink/n3zfrh1493067412.jpg,"In a shaker, place lemonade, vodka, blue Curacao, and triple sec together. Shake with ice and strain into glass. Add sugar to taste",Lemonade,5,oz,5 oz Lemonade,Vodka,1,oz,1 oz Vodka,Blue Curacao,0.5,oz,1/2 oz Blue Curacao,Triple sec,0.5,oz,1/2 oz Triple sec,Sugar,1,None,Sugar,Ice,1,None,Ice
55,12756,Autodafe,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/7dkf0i1487602928.jpg,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,Vodka,4,cl,4 cl Vodka,Lime juice,1,dashes,1 dash Lime juice,Soda water,1,None,Soda water
56,15266,Avalon,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/3k9qic1493068931.jpg,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.",Vodka,3,parts,3 parts Vodka,Pisang Ambon,1,parts,1 part Pisang Ambon,Apple juice,6,parts,6 parts Apple juice,Lemon juice,1.5,parts,1 1/2 part Lemon juice,Lemonade,1,None,Lemonade
57,17183,Bacardi Cocktail,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg,Shake together with ice. Strain into glass and serve.,Light rum,1.75,oz,1 3/4 oz Bacardi Light rum,Lime juice,1,oz,1 oz Lime juice,Sugar syrup,0.5,tsp,1/2 tsp Sugar syrup,Grenadine,1,dashes,1 dash Grenadine
58,11060,Balmoral,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Scotch,1.5,oz,1 1/2 oz Scotch,Sweet Vermouth,0.5,oz,1/2 oz Sweet Vermouth,Dry Vermouth,0.5,oz,1/2 oz Dry Vermouth,Bitters,2,dashes,2 dashes Bitters
59,11064,Banana Daiquiri,Alcoholic,Champagne flute,https://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,Light rum,1.5,oz,1 1/2 oz Light rum,Triple sec,1,tbsp,1 tblsp Triple sec,Banana,1,None,1 Banana,Lime juice,1.5,oz,1 1/2 oz Lime juice,Sugar,1,tsp,1 tsp Sugar,Cherry,1,None,1 Cherry
60,17209,Barracuda,Alcoholic,Margarita glass,https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",Rum,4.5,cl,4.5 cl Rum,Galliano,1.5,cl,1.5 cl Galliano,Pineapple Juice,6,cl,6 cl Pineapple Juice,Lime Juice,1,dashes,1 dash Lime Juice,Prosecco,1,None,top up Prosecco
61,17195,Bellini,Alcoholic,Champagne Flute,https://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg,"Pour peach puree into chilled flute, add sparkling wine. Stir gently.",Champagne,6,oz,6 oz Champagne,Peach schnapps,1,oz,1 oz Peach schnapps
62,16176,Bellini Martini,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg,"Add ice cubes to shaker.
Add vodka.
Add peach schnapps.
Add peach nectar.
Shake.
Strain into glass.
Add lemon twist peel.",Ice,8,cubes,8 cubes Ice,Vodka,3,oz,3 oz Vodka,Peach nectar,1.5,oz,1.5 oz Peach nectar,Peach schnapps,1.5,oz,1.5 oz Peach schnapps,Lemon peel,1,None,1 Lemon peel
63,11084,Bermuda Highball,Alcoholic,Highball glass,https://www.thecocktaildb.com/images/media/drink/qrvtww1441206528.jpg,"Pour brandy, gin, and dry vermouth into a highball glass over ice cubes. Fill with carbonated water and stir. Add the twist of lemon and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",Brandy,0.75,oz,3/4 oz Brandy,Gin,0.75,oz,3/4 oz Gin,Dry Vermouth,0.75,oz,3/4 oz Dry Vermouth,Carbonated water,1,None,Carbonated water,Lemon peel,1,None,Lemon peel
64,17184,Between The Sheets,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg,"Pour all ingredients into shaker with ice cubes, shake, strain into chilled cocktail glass.",Brandy,1,oz,1 oz Brandy,Light rum,1,oz,1 oz Light rum,Triple sec,1,oz,1 oz Triple sec,Lemon juice,1,oz,1 oz Lemon juice
65,11102,Black Russian,Alcoholic,Old-fashioned glass,https://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg,Pour the ingredients into an old fashioned glass filled with ice cubes. Stir gently.,Coffee liqueur,0.75,oz,3/4 oz Coffee liqueur,Vodka,1.5,oz,1 1/2 oz Vodka
66,11106,Blackthorn,Alcoholic,Cocktail glass,https://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Sweet Vermouth,1,oz,1 oz Sweet Vermouth,Sloe gin,1.5,oz,1 1/2 oz Sloe gin,Lemon peel,1,twists,1 twist of Lemon peel
67,11112,Bloody Maria,Alcoholic,Old-fashioned glass,https://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Shake all ingredients (except lemon slice) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the slice of lemon and serve.,Tequila,1,oz,1 oz Tequila,Tomato juice,2,oz,2 oz Tomato juice,Lemon juice,1,dashes,1 dash Lemon juice,Tabasco sauce,1,dashes,1 dash Tabasco sauce,Celery salt,1,dashes,1 dash Celery salt,Lemon,1,slices,1 slice Lemon
